opt_m_x, opt_m_y, opt_qua, yaw, alt, battery_V, objetivo_alcanzado
0.0053702639415860176, -0.019187504425644875, 0.0, 8.8567132949829102, -0.19699999690055847, 15.673851237685303, False
0.0053702639415860176, -0.019187504425644875, 0.0, 8.8545913696289063, -0.19699999690055847, 15.673851237685303, False
0.0051638996228575706, -0.018845319747924805, 0.0, 8.8514232635498047, -0.2199999988079071, 15.681111209836525, False
0.0051638996228575706, -0.018845319747924805, 0.0, 8.8503341674804688, -0.2199999988079071, 15.681111209836525, False
0.0052216621115803719, -0.019136343151330948, 0.0, 8.8464889526367188, -0.05000000074505806, 15.683867193276507, False
0.0052216621115803719, -0.019136343151330948, 0.0, 8.8430414199829102, -0.05000000074505806, 15.683867193276507, False
0.0051582800224423409, -0.019004702568054199, 0.0, 8.8380680084228516, -0.11299999803304672, 15.68992078347177, False
0.0051582800224423409, -0.019004702568054199, 0.0, 8.8346939086914063, -0.11299999803304672, 15.68992078347177, False
0.0051436536014080048, -0.019185096025466919, 0.0, 8.8332738876342773, -0.14599999785423279, 15.684752937602125, False
0.0051436536014080048, -0.019185096025466919, 0.0, 8.8325662612915039, -0.14599999785423279, 15.684752937602125, False
0.0012091241078451276, -0.019999304786324501, 0.0, 8.8234462738037109, -0.18600000441074371, 15.690852230094219, False
0.0012091241078451276, -0.019999304786324501, 0.0, 8.2130470275878906, -0.18600000441074371, 15.690852230094219, False
0.0012091241078451276, -0.019999304786324501, 0.0, 8.2130470275878906, -0.11299999803304672, 15.690852230094219, False
-0.66992098093032837, 0.0097986161708831787, 0.0, 8.6079187393188477, -0.11299999803304672, 15.690511805675289, False
-0.66992098093032837, 0.0097986161708831787, 0.0, 8.7930946350097656, 0.18600000441074371, 15.690511805675289, False
-0.19437722861766815, 0.018195370212197304, 0.0, 8.2702436447143555, 0.18600000441074371, 15.689507551003894, False
-0.19437722861766815, 0.018195370212197304, 0.0, 9.5303640365600586, 0.18600000441074371, 15.689507551003894, False
0.29601725935935974, -0.07549072802066803, 0.0, 10.395539283752441, 0.093000002205371857, 15.682504998081747, False
0.29601725935935974, -0.07549072802066803, 0.0, 9.6654453277587891, 0.093000002205371857, 15.682504998081747, False
-0.050490684807300568, -0.020024381577968597, 0.0, 8.3756008148193359, 0.42100000381469727, 15.687103466292633, False
-0.050490684807300568, -0.020024381577968597, 0.0, 7.0322098731994629, 0.42100000381469727, 15.687103466292633, False
0.062987156212329865, -0.010518178343772888, 0.0, 5.9878673553466797, 0.68900001049041748, 15.68826254730496, False
0.062987156212329865, -0.010518178343772888, 0.0, 5.5038843154907227, 0.68900001049041748, 15.68826254730496, False
-0.020932961255311966, -0.017389178276062012, 0.0, 5.381284236907959, 0.77700001001358032, 15.686157995898267, False
-0.020932961255311966, -0.017389178276062012, 0.0, 5.174403190612793, 0.77700001001358032, 15.686157995898267, False
-0.0038035777397453785, -0.029028724879026413, 0.0, 5.2300395965576172, 0.91200000047683716, 15.682095264962353, False
-0.0038035777397453785, -0.029028724879026413, 0.0, 4.7531495094299316, 0.91200000047683716, 15.682095264962353, False
0.010743999853730202, -0.047683194279670715, 0.0, 4.4109020233154297, 0.63200002908706665, 15.689257626446992, False
0.010743999853730202, -0.047683194279670715, 0.0, 4.1828775405883789, 0.63200002908706665, 15.689257626446992, False
-0.0093480907380580902, 0.020049815997481346, 0.0, 4.0883808135986328, 0.87300002574920654, 15.68675504340721, False
-0.0093480907380580902, 0.020049815997481346, 0.0, 4.0883808135986328, 0.87300002574920654, 15.68675504340721, True
