opt_m_x, opt_m_y, opt_qua, yaw, alt, battery_V, objetivo_alcanzado
-1.7281734943389893, -0.069065749645233154, 100.0, 100.4658203125, -0.27599999308586121, 15.642956784197796, 0
-1.7281734943389893, -0.069065749645233154, 100.0, 99.933975219726563, -0.27599999308586121, 15.642956784197796, 0
-0.50217247009277344, 0.038192987442016602, 100.0, 101.34246063232422, -0.083999998867511749, 15.644974536745178, 0
-0.50217247009277344, 0.038192987442016602, 100.0, 104.30538177490234, -0.083999998867511749, 15.644974536745178, 0
0.21402527391910553, 0.0004526972770690918, 100.0, 103.67113494873047, 0.097999997437000275, 15.642585188268072, 0
0.21402527391910553, 0.0004526972770690918, 100.0, 101.67190551757813, 0.097999997437000275, 15.642585188268072, 0
0.0020128488540649414, 0.02080921083688736, 100.0, 100.70179748535156, 0.33000001311302185, 15.647151579214247, 0
0.0020128488540649414, 0.02080921083688736, 100.0, 99.463157653808594, 0.33000001311302185, 15.647151579214247, 0
0.0020128488540649414, 0.02080921083688736, 100.0, 99.463157653808594, 0.33000001311302185, 15.647151579214247, 0
0.0020128488540649414, 0.02080921083688736, 100.0, 99.463157653808594, 0.33000001311302185, 15.647151579214247, 0
0.0020128488540649414, 0.02080921083688736, 100.0, 99.463157653808594, 0.78799998760223389, 15.647151579214247, 0
0.15960782766342163, -0.05598936602473259, 100.0, 98.124465942382813, 0.78799998760223389, 15.634691413664326, 1
-0.037508241832256317, -0.053407430648803711, 100.0, 93.167304992675781, 0.69499999284744263, 15.644969654662196, 0
0.010523769073188305, -0.0071189552545547485, 100.0, 92.9776611328125, 0.59299999475479126, 15.635782258916837, 0
0.010523769073188305, -0.0071189552545547485, 100.0, 93.30792236328125, 0.59299999475479126, 15.635782258916837, 0
0.037382632493972778, 0.0048223473131656647, 100.0, 93.756866455078125, 0.71399998664855957, 15.643469821447272, 0
0.037382632493972778, 0.0048223473131656647, 100.0, 94.364051818847656, 0.71399998664855957, 15.643469821447272, 0
-0.016944803297519684, -0.053984448313713074, 100.0, 95.212127685546875, 0.45199999213218689, 15.63968235902365, 0
-0.016944803297519684, -0.053984448313713074, 100.0, 94.075820922851563, 0.45199999213218689, 15.63968235902365, 0
-0.092474102973937988, -0.011046476662158966, 100.0, 94.985687255859375, 0.72600001096725464, 15.641809881544742, 0
-0.092474102973937988, -0.011046476662158966, 100.0, 95.097282409667969, 0.72600001096725464, 15.641809881544742, 0
0.019352894276380539, 0.35514998435974121, 100.0, 95.474220275878906, 0.87800002098083496, 15.635486394994871, 0
0.019352894276380539, 0.35514998435974121, 100.0, 96.91571044921875, 0.87800002098083496, 15.635486394994871, 0
0.044739104807376862, -0.025220824405550957, 100.0, 97.748115539550781, 0.65499997138977051, 15.64449230310492, 0
0.044739104807376862, -0.025220824405550957, 100.0, 98.452720642089844, 0.65499997138977051, 15.64449230310492, 0
