opt_m_x, opt_m_y, opt_qua, yaw, alt
0.0071499212644994259, -0.018402578309178352, 0, 1.0717060565948486, -3.0550000667572021
0.0070585142821073532, -0.018518451601266861, 0, 1.0875767469406128, -2.7690000534057617
0.0066204066388309002, -0.019664214923977852, 0, 1.1012371778488159, -2.9179999828338623
0.0065377126447856426, -0.018144099041819572, 0, 1.1171562671661377, -2.6649999618530273
0.0066325683146715164, -0.019459910690784454, 0, 1.1318477392196655, -2.7909998893737793
0.0069305244833230972, -0.018587848171591759, 0, 1.1426445245742798, -2.7039999961853027
0.0066402684897184372, -0.019209789112210274, 0, 1.1682999134063721, -2.9289999008178711
0.0071214367635548115, -0.019515849649906158, 0, 1.1762263774871826, -2.7690000534057617
0.0070329094305634499, -0.018619537353515625, 0, 1.1964085102081299, -2.7639999389648438
0.005170824471861124, -0.019228853285312653, 0, 1.2137590646743774, -2.8080000877380371
0.0068647051230072975, -0.019604388624429703, 0, 0.71299272775650024, -2.812999963760376
0.0069110225886106491, -0.018987638875842094, 0, 0.72389137744903564, -2.7369999885559082
0.0068490323610603809, -0.018754579126834869, 0, 0.74439901113510132, -2.8959999084472656
0.0072206174954771996, -0.018768243491649628, 0, 0.75330269336700439, -2.747999906539917
