opt_m_x, opt_m_y, opt_qua, yaw, alt, dist, battery
0.0088701779022812843, -0.019438020884990692, 0, 269.79058837890625, 0.0, 0.0, 100
0.0083371056243777275, -0.019138777628540993, 0, 269.93499755859375, 0.0, 0.0, 100
0.0083882994949817657, -0.019311858341097832, 0, 270.078857421875, 0.0, 0.0, 100
0.0090331351384520531, -0.018662154674530029, 0, 270.21749877929688, 0.0, 0.0, 100
-0.23039606213569641, -0.50055134296417236, 126, 273.5775146484375, 0.32999998331069946, 0.0, 100
-0.13347688317298889, 0.030806055292487144, 124, 274.01324462890625, 1.0639998912811279, 0.0, 100
0.074201397597789764, -0.011518826708197594, 116, 273.85308837890625, 1.1759998798370361, 0.0, 100
0.31073266267776489, -0.0059313438832759857, 124, 273.99905395507813, 1.1399999856948853, 0.0, 100
0.19794768095016479, -0.0078513510525226593, 134, 271.67977905273438, 1.1380000114440918, 0.0, 100
-0.097786419093608856, 0.083138376474380493, 144, 274.76571655273438, 1.0899999141693115, 0.0, 100
0.43990820646286011, -0.09899921715259552, 139, 271.50732421875, 1.1000000238418579, 0.0, 100
0.14869643747806549, 0.035800058394670486, 125, 276.15542602539063, 1.1000000238418579, 0.0, 100
-0.0028704553842544556, 0.25333589315414429, 129, 354.27420043945313, 1.1119999885559082, 0.0, 100
-0.028244301676750183, 0.29058262705802917, 132, 86.695579528808594, 1.1299999952316284, 0.0, 100
0.19108612835407257, -0.13711473345756531, 135, 94.803047180175781, 1.1099998950958252, 0.0, 100
0.37581124901771545, 0.0070787891745567322, 128, 96.322456359863281, 1.0899999141693115, 0.0, 100
0.27634823322296143, -0.032473817467689514, 131, 97.509490966796875, 1.0959999561309814, 0.0, 100
0.018149053677916527, -0.018780430778861046, 130, 93.666481018066406, 1.1019999980926514, 0.0, 100
0.053121350705623627, 0.027235602959990501, 143, 95.174568176269531, 1.0800000429153442, 0.0, 100
-0.037605471909046173, 0.024654414504766464, 147, 90.995986938476563, 1.1019999980926514, 0.0, 100
0.08794170618057251, 0.19870816171169281, 117, 94.864898681640625, 6.0, 0.0, 100
0.072601713240146637, 0.11145488917827606, 103, 94.398025512695313, 6.0, 0.0, 100
0.010018168948590755, -0.036339271813631058, 101, 94.816802978515625, 6.0, 0.0, 100
-0.0052121719345450401, -0.01176447793841362, 94, 94.329017639160156, 6.0, 0.0, 100
-0.0026853336021304131, 0.058157749474048615, 94, 94.202590942382813, 6.0, 0.0, 100
0.0050491150468587875, -0.035289805382490158, 92, 94.846664428710938, 6.0, 0.0, 100
0.025357957929372787, -0.023186018690466881, 91, 94.457695007324219, 6.0, 0.0, 100
0.0022354172542691231, -0.063934624195098877, 90, 93.754066467285156, 6.0, 0.0, 100
0.05534575879573822, 0.02434169128537178, 92, 93.693229675292969, 6.0, 0.0, 100
0.00051805534167215228, -0.0077294833026826382, 91, 93.828224182128906, 6.0, 0.0, 100
