opt_m_x, opt_m_y, opt_qua, yaw, alt, dist, battery
0.007303756196051836, -0.019685095176100731, 0, 251.10993957519531, 0.0, 0.0, 100
0.0069755883887410164, -0.01953846774995327, 0, 251.09375, 0.0, 0.0, 100
0.0069314520806074142, -0.019979836419224739, 0, 251.06779479980469, 0.0, 0.0, 100
0.0024375440552830696, -0.015335462056100368, 0, 250.21072387695313, 0.0, 0.0, 100
-0.13773393630981445, 0.064539067447185516, 0, 246.46054077148438, 0.17399999499320984, 0.0, 100
0.016705529764294624, -0.016307638958096504, 17, 251.85391235351563, 1.2519999742507935, 0.0, 100
0.074424669146537781, -0.081028982996940613, 24, 255.17974853515625, 1.2999999523162842, 0.0, 100
0.030708156526088715, 0.0075488267466425896, 35, 254.07382202148438, 1.2539999485015869, 0.0, 100
0.012344292365014553, 0.012144384905695915, 33, 252.77870178222656, 1.2599999904632568, 0.0, 100
-0.016122909262776375, -0.016609067097306252, 29, 254.59992980957031, 1.2200000286102295, 0.0, 100
-0.019617246463894844, 0.1428970992565155, 25, 254.25177001953125, 1.2359999418258667, 0.0, 100
-0.018141612410545349, 0.11847680062055588, 23, 255.3065185546875, 1.2259999513626099, 0.0, 100
-0.0079009514302015305, -0.0029217330738902092, 27, 256.41644287109375, 1.1819999217987061, 0.0, 100
0.088600285351276398, -0.026765253394842148, 14, 253.46701049804688, 1.2339999675750732, 0.0, 100
-0.019814522936940193, 0.037927202880382538, 7, 255.057861328125, 1.2200000286102295, 0.0, 100
-0.043529871851205826, -0.16264516115188599, 20, 255.40017700195313, 1.2000000476837158, 0.0, 100
-0.012536497786641121, 0.11755989491939545, 23, 253.50128173828125, 1.1899999380111694, 0.0, 100
-0.056786321103572845, -0.055385027080774307, 31, 253.41691589355469, 1.1800000667572021, 0.0, 100
-0.051712933927774429, -0.024943729862570763, 27, 259.64630126953125, 1.1800000667572021, 0.0, 100
0.00098638609051704407, 0.027779262512922287, 6, 303.40655517578125, 1.1699999570846558, 0.0, 100
-0.24334335327148438, -0.043861303478479385, 22, 1.6491106748580933, 1.1800000667572021, 0.0, 100
-0.10829552263021469, 0.066833950579166412, 14, 61.602153778076172, 1.1800000667572021, 0.0, 100
0.052315950393676758, 0.0010273408843204379, 7, 74.893486022949219, 1.1899999380111694, 0.0, 100
0.040119238197803497, -0.14888371527194977, 22, 70.6068115234375, 1.1800000667572021, 0.0, 100
0.023586463183164597, -0.25057503581047058, 14, 71.827537536621094, 1.1399999856948853, 0.0, 100
0.018828136846423149, 0.090615995228290558, 9, 70.425865173339844, 1.1800000667572021, 0.0, 100
-0.0093661751598119736, -0.091665267944335938, 29, 74.336090087890625, 1.1800000667572021, 0.0, 100
-0.0060993470251560211, -0.082641460001468658, 26, 74.642250061035156, 1.1699999570846558, 0.0, 100
-0.013824950903654099, 0.022299505770206451, 44, 74.113250732421875, 1.1699999570846558, 0.0, 100
-0.019391033798456192, -0.042835455387830734, 31, 71.921287536621094, 1.1719999313354492, 0.0, 100
0.00040585920214653015, -0.049670986831188202, 31, 69.597404479980469, 1.1699999570846558, 0.0, 100
-0.13225895166397095, 0.091280654072761536, 30, 70.762351989746094, 1.1699999570846558, 0.0, 100
0.017717154696583748, 0.024628397077322006, 40, 69.168014526367188, 1.1579999923706055, 0.0, 100
-0.038579534739255905, 0.077377378940582275, 36, 77.129035949707031, 1.1599999666213989, 0.0, 100
-0.10086126625537872, 0.082209356129169464, 30, 92.136398315429688, 1.1399999856948853, 0.0, 100
0.11526460200548172, -0.23748341202735901, 31, 153.31129455566406, 3.0659999847412109, 0.0, 100
-0.15776289999485016, 0.33802992105484009, 2, 159.22639465332031, 0.27799999713897705, 0.0, 100
0.058971606194972992, -0.14078588783740997, 0, 159.42230224609375, 0.051999997347593307, 0.0, 100
0.008348771370947361, -0.01808900386095047, 0, 159.47709655761719, 0.0, 0.0, 100
0.0068059186451137066, -0.019610319286584854, 0, 159.53485107421875, 0.0, 0.0, 100
