opt_m_x, opt_m_y, opt_qua, yaw, alt, dist, battery
-0.034612808376550674, -0.018842596560716629, 28, 90.915969848632813, 0.0, 0.0, 100
0.0082271434366703033, -0.015908105298876762, 0, 91.215911865234375, 0.0, 0.0, 100
-1.2729047536849976, 0.95977795124053955, 87, 89.139793395996094, 0.041999999433755875, 0.0, 100
0.021367259323596954, 0.28905743360519409, 94, 80.625900268554688, 0.34799998998641968, 0.0, 100
-0.14354622364044189, 0.068889603018760681, 80, 91.399871826171875, 0.56000000238418579, 0.0, 100
0.15505103766918182, 0.19262567162513733, 122, 101.95449829101563, 1.309999942779541, 0.0, 100
-0.01718270406126976, 0.014307178556919098, 126, 101.99224853515625, 1.2999999523162842, 0.0, 100
0.23778879642486572, 0.076938658952713013, 131, 99.532264709472656, 1.2739999294281006, 0.0, 100
0.11242955923080444, -0.10629738867282867, 143, 96.788978576660156, 1.2899999618530273, 0.0, 100
0.19051945209503174, 0.013040140271186829, 139, 95.939079284667969, 1.2580000162124634, 0.0, 100
0.38798108696937561, -0.095630668103694916, 132, 100.22631072998047, 1.2400000095367432, 0.0, 100
0.24993950128555298, 0.028099052608013153, 121, 99.058906555175781, 1.2419999837875366, 0.0, 100
0.24555696547031403, 0.028934676200151443, 117, 100.75108337402344, 1.2200000286102295, 0.0, 100
0.28456765413284302, -0.013227438554167747, 121, 97.575637817382813, 1.2099999189376831, 0.0, 100
0.11840957403182983, 0.077867180109024048, 120, 99.337661743164063, 1.2019999027252197, 0.0, 100
0.23693732917308807, -0.14658378064632416, 135, 98.206695556640625, 1.1899999380111694, 0.0, 100
0.26276272535324097, 0.075935885310173035, 128, 99.318412780761719, 1.1200000047683716, 0.0, 100
0.34754407405853271, -0.052974540740251541, 131, 102.86788177490234, 1.1499999761581421, 0.0, 100
0.38836082816123962, 0.041601218283176422, 139, 105.81597137451172, 1.1319999694824219, 0.0, 100
0.29120105504989624, 0.018712883815169334, 131, 109.99602508544922, 1.1499999761581421, 0.0, 100
0.19755843281745911, 0.081168264150619507, 132, 111.96903228759766, 1.1679999828338623, 0.0, 100
0.060815919190645218, -0.21041247248649597, 120, 88.140090942382813, 1.1800000667572021, 0.0, 100
0.074709311127662659, -0.067392058670520782, 119, 53.959510803222656, 1.1899999380111694, 0.0, 100
0.058988500386476517, -0.21818780899047852, 130, 27.965343475341797, 1.1959999799728394, 0.0, 100
0.066918402910232544, -0.083927877247333527, 127, 0.36631736159324646, 1.2000000476837158, 0.0, 100
-0.032149381935596466, -0.18267010152339935, 110, 320.99966430664063, 1.1920000314712524, 0.0, 100
0.10980968177318573, -0.22975331544876099, 123, 288.07064819335938, 1.1899999380111694, 0.0, 100
0.12136694043874741, -0.020030619576573372, 119, 287.18316650390625, 1.1959999799728394, 0.0, 100
0.13988448679447174, -0.052659396082162857, 119, 287.24609375, 1.2000000476837158, 0.0, 100
0.020306430757045746, 0.028182238340377808, 129, 289.59100341796875, 1.2000000476837158, 0.0, 100
0.22418355941772461, -0.047222793102264404, 123, 289.60235595703125, 1.1899999380111694, 0.0, 100
0.37370768189430237, -0.023317601531744003, 114, 290.29345703125, 1.1699999570846558, 0.0, 100
0.46899360418319702, -0.064415968954563141, 123, 292.77850341796875, 1.1399999856948853, 0.0, 100
0.11579527705907822, -0.017282608896493912, 124, 291.59808349609375, 1.1699999570846558, 0.0, 100
0.32357978820800781, -0.063278324902057648, 127, 293.45535278320313, 1.1460000276565552, 0.0, 100
0.073610499501228333, -0.11044682562351227, 146, 292.458984375, 1.1619999408721924, 0.0, 100
0.15348032116889954, 0.18454559147357941, 135, 294.1851806640625, 1.1299999952316284, 0.0, 100
0.0023760423064231873, -0.084425933659076691, 145, 295.23898315429688, 1.1399999856948853, 0.0, 100
0.16782543063163757, -0.013373144902288914, 132, 298.00967407226563, 1.1480000019073486, 0.0, 100
0.0048222355544567108, -0.056178733706474304, 144, 294.27236938476563, 1.1540000438690186, 0.0, 100
