opt_m_x, opt_m_y, opt_qua, yaw, alt, altura mala
0.0080091841518878937, -0.018924828618764877, 31, 169.44314575195313, 0.0, -0.81300002336502075
0.0077934884466230869, -0.018582973629236221, 31, 169.72630310058594, 0.0, -0.72899997234344482
0.049159638583660126, -0.018844569101929665, 27, 170.00010681152344, 0.0, -1.0049999952316284
0.0080226361751556396, -0.018958384171128273, 32, 170.43193054199219, 0.0, -0.9660000205039978
0.0081079574301838875, -0.018797494471073151, 31, 170.712158203125, 0.0, -0.91500002145767212
-0.033587925136089325, 0.022140249609947205, 32, 170.85057067871094, 0.0, -0.90399998426437378
0.049459062516689301, -0.018949151039123535, 29, 171.21697998046875, 0.0, -0.88700002431869507
-0.0061972066760063171, -0.020213885232806206, 25, 171.35188293457031, 0.0, -0.75700002908706665
0.0087466482073068619, -0.018502525985240936, 27, 169.0069580078125, 0.0, -0.98299998044967651
0.0082256495952606201, -0.01885916106402874, 29, 169.54139709472656, 0.0, -0.64899998903274536
0.010567647404968739, -0.018768241629004478, 25, 170.0714111328125, 0.0, -0.95499998331069946
0.0060114921070635319, -0.018643913790583611, 27, 170.5682373046875, 0.0, -0.88099998235702515
0.0081016076728701591, -0.019231284037232399, 25, 170.95939636230469, 0.0, -0.88700002431869507
0.0083346692845225334, -0.018619537353515625, 26, 171.4677734375, 0.0, -1.0049999952316284
0.0085881948471069336, -0.018597595393657684, 0, 172.10528564453125, 0.0, -1.0110000371932983
0.0084760589525103569, -0.018670730292797089, 0, 172.47689819335938, 0.0, -0.84700000286102295
0.0085248127579689026, -0.018600035458803177, 27, 172.9722900390625, 0.0, -0.7850000262260437
0.0075105875730514526, -0.018472444266080856, 0, 173.35617065429688, 0.0, -0.93800002336502075
0.0081055210903286934, -0.018768241629004478, 26, 174.08334350585938, 0.0, -0.92599999904632568
0.0078861229121685028, -0.019007140770554543, 26, 174.4432373046875, 0.0, -0.81300002336502075
0.0079234521836042404, -0.01865987665951252, 0, 174.93460083007813, 0.0, -1.0110000371932983
0.010949696414172649, -0.01914372481405735, 0, 175.78395080566406, 0.0, -1.0679999589920044
0.0085979467257857323, -0.017741948366165161, 25, 176.26348876953125, 0.0, -1.062000036239624
0.0064605101943016052, -0.017982406541705132, 0, 176.628662109375, 0.0, -1.0
0.0084810284897685051, -0.018883483484387398, 0, 177.14776611328125, 0.0, -0.9089999794960022
0.0072839991189539433, -0.018234375864267349, 0, 177.8072509765625, 0.0, -0.88700002431869507
0.0073233083821833134, -0.017917906865477562, 0, 178.32374572753906, 0.0, -1.1130000352859497
0.0082981018349528313, -0.018880376592278481, 0, 178.6943359375, 0.0, -0.89200001955032349
0.0083809858188033104, -0.019051017239689827, 0, 179.20060729980469, 0.0, -1.0
0.007700297050178051, -0.017635772004723549, 0, 179.70550537109375, 0.0, -1.0959999561309814
0.007773261982947588, -0.019024549052119255, 32, 180.32635498046875, 0.0, -0.9660000205039978
0.0082815885543823242, -0.019384514540433884, 35, 180.82359313964844, 0.0, -0.91500002145767212
0.049557331949472427, -0.018760927021503448, 29, 181.31619262695313, 0.0, -0.98900002241134644
0.0075957137160003185, 0.022494910284876823, 32, 181.80458068847656, 0.0, -0.8529999852180481
0.0072576394304633141, -0.019262904301285744, 33, 182.29399108886719, 0.0, -0.89200001955032349
0.0077934884466230869, -0.01933136023581028, 30, 182.77288818359375, 0.0, -0.89800000190734863
