opt_m_x, opt_m_y, opt_qua, yaw, alt
-0.02350761741399765, -0.051076285541057587, 117, 39.660671234130859, 0.6470000147819519
0.0029175472445785999, -0.041380025446414948, 122, 39.004222869873047, 0.65499997138977051
0.057638302445411682, -0.011125694960355759, 112, 39.330230712890625, 0.66600000858306885
-0.012148305773735046, 0.12248063087463379, 120, 35.356494903564453, 0.48600000143051147
0.057511426508426666, 0.18391138315200806, 121, 36.458156585693359, 0.56499999761581421
-0.03728976845741272, 0.060337379574775696, 126, 33.083290100097656, 0.57300001382827759
0.015607349574565887, 0.118227519094944, 123, 34.559669494628906, 0.72299998998641968
-0.046926561743021011, 0.14706628024578094, 123, 30.730350494384766, 0.65200001001358032
-0.1049826592206955, 0.15818329155445099, 114, 31.020168304443359, 0.55099999904632568
0.01382075808942318, 0.090304240584373474, 118, 29.955802917480469, 0.71200001239776611
0.0088184317573904991, 0.18518489599227905, 131, 30.032062530517578, 0.42100000381469727
0.046951696276664734, 0.18852606415748596, 117, 26.983854293823242, 0.62099999189376831
-0.027204293757677078, 0.16534289717674255, 111, 27.553506851196289, 0.62999999523162842
0.04199545830488205, 0.33879935741424561, 117, 24.972915649414063, 0.59899997711181641
-0.059122715145349503, 0.20550724864006042, 103, 25.798860549926758, 0.53600001335144043
0.080613374710083008, 0.17117698490619659, 105, 23.84715461730957, 0.60699999332427979
0.040860742330551147, 0.19338288903236389, 110, 22.061893463134766, 0.6470000147819519
-0.097703039646148682, 0.34615254402160645, 110, 22.17375373840332, 0.65799999237060547
-0.047209184616804123, 0.2862776517868042, 118, 19.746837615966797, 0.66399997472763062
0.020271763205528259, 0.19970275461673737, 121, 22.355314254760742, 0.59299999475479126
-0.051996935158967972, 0.34910264611244202, 113, 17.079689025878906, 0.41200000047683716
0.057722486555576324, 0.23111054301261902, 101, 17.190032958984375, 0.68000000715255737
-0.023220662027597427, -0.069096751511096954, 102, 16.345420837402344, 0.43999999761581421
-0.010607531294226646, -0.36010783910751343, 101, 13.544045448303223, 0.53100001811981201
0.10085748136043549, -0.28054624795913696, 122, 13.50666618347168, 0.5899999737739563
0.034863803535699844, -0.20614075660705566, 114, 11.491848945617676, 0.59600001573562622
0.069489926099777222, -0.38689294457435608, 112, 10.7596435546875, 0.53600001335144043
-0.066752158105373383, -0.32852953672409058, 105, 9.2446060180664063, 0.57599997520446777
0.041382879018783569, -0.31320571899414063, 103, 10.980729103088379, 0.61599999666213989
0.0086216218769550323, -0.37245237827301025, 114, 8.0136632919311523, 0.41499999165534973
