opt_m_x, opt_m_y, opt_qua, yaw, alt
0.0055694906041026115, -0.016816472634673119, 25, 1.104778528213501, -0.22599999606609344
-0.017144078388810158, 0.15459452569484711, 38, 1.1356273889541626, -0.045000001788139343
-0.36252537369728088, 0.033685822039842606, 102, 23.178043365478516, 0.25699999928474426
-0.46334975957870483, -0.013043463230133057, 102, 81.385002136230469, 0.5
-0.12660503387451172, 0.19891956448554993, 103, 96.355735778808594, 0.31299999356269836
-0.29052808880805969, -0.050659909844398499, 118, 91.05743408203125, 0.27900001406669617
-0.012843159958720207, 0.54005426168441772, 110, 94.609100341796875, -0.061999998986721039
0.033741816878318787, 0.11337274312973022, 120, 93.695014953613281, 0.16300000250339508
0.054368101060390472, 0.71272957324981689, 111, 92.936286926269531, 0.29600000381469727
0.0075399619527161121, 0.3890821635723114, 119, 95.376358032226563, 0.90700000524520874
0.042549215257167816, 0.37200343608856201, 114, 98.606575012207031, 0.85600000619888306
-0.043859198689460754, 0.73708796501159668, 109, 101.48307037353516, 0.093000002205371857
-0.032370656728744507, 0.83220171928405762, 102, 104.47071838378906, -0.18000000715255737
0.035932227969169617, 0.14406722784042358, 108, 105.17514038085938, -0.17499999701976776
0.070460721850395203, -0.36481088399887085, 115, 101.97972869873047, 0.11500000208616257
0.17608761787414551, -0.0455324687063694, 107, 68.554946899414063, 0.028000000864267349
0.096340924501419067, -0.1125602051615715, 103, 359.72500610351563, -0.19200000166893005
-0.021517520770430565, 0.060172468423843384, 95, 357.23223876953125, -0.14100000262260437
0.066314123570919037, -0.0047149732708930969, 67, 357.75558471679688, -0.14599999785423279
-0.057462632656097412, -0.029924932867288589, 47, 359.56732177734375, -0.35600000619888306
-0.099689476191997528, -0.07917921245098114, 48, 359.28030395507813, -0.2370000034570694
0.010291264392435551, -0.073081851005554199, 28, 331.10873413085938, -0.26499998569488525
0.059001252055168152, -0.12922494113445282, 0, 274.91363525390625, -0.05000000074505806
0.37841075658798218, 0.15392659604549408, 30, 277.10125732421875, -0.016000000759959221
0.019820455461740494, 0.15758083760738373, 39, 272.57290649414063, -0.10700000077486038
-0.0499921515583992, 0.12908457219600677, 33, 271.408447265625, 0.070000000298023224
0.68062502145767212, 0.0069449618458747864, 37, 272.71817016601563, 0.21400000154972076
0.014422102831304073, 0.026897560805082321, 50, 274.82196044921875, 0.086999997496604919
0.073157697916030884, 0.025483477860689163, 58, 275.65853881835938, -0.16899999976158142
0.074753284454345703, 0.67963075637817383, 84, 278.6102294921875, -0.24300000071525574
0.049838587641716003, -0.085887700319290161, 92, 277.80389404296875, -0.032999999821186066
-0.15948370099067688, -0.30447608232498169, 107, 276.04412841796875, 0.010999999940395355
0.0040265172719955444, -0.074573248624801636, 108, 275.5068359375, 0.23999999463558197
-0.0035255700349807739, 0.13839127123355865, 101, 278.57528686523438, 0.067000001668930054
-0.078843235969543457, -0.05624726414680481, 100, 277.491455078125, -0.004999999888241291
0.12447527796030045, -0.1468529999256134, 114, 222.06304931640625, 0.11299999803304672
-0.03816792368888855, -0.046927563846111298, 106, 190.62896728515625, -0.010999999940395355
-0.041616711765527725, 0.084948115050792694, 106, 128.8717041015625, -0.028000000864267349
0.078002579510211945, -0.1833428293466568, 102, 99.479217529296875, -0.010999999940395355
-0.028533551841974258, -0.070789873600006104, 101, 90.907913208007813, 0.083999998867511749
