opt_m_x, opt_m_y, opt_qua, yaw, alt, battery_V
0.0074011390097439289, -0.017983576282858849, 0, 186.16792297363281, 0.0, 15.629384806536194
0.0074011390097439289, -0.017983576282858849, 0, 186.16792297363281, 0.0, 15.629384806536194
0.0074011390097439289, -0.017983576282858849, 0, 186.16792297363281, 0.0, 15.629384806536194
0.0074011390097439289, -0.017983576282858849, 0, 186.16792297363281, 0.0, 15.629384806536194
0.022952528670430183, -0.016908548772335052, 25, 185.76806640625, 0.0, 15.63203134975311
0.022952528670430183, -0.016908548772335052, 25, 185.76806640625, 0.0, 15.63203134975311
0.022952528670430183, -0.016908548772335052, 25, 185.76806640625, 0.0, 15.63203134975311
0.022952528670430183, -0.016908548772335052, 25, 185.76806640625, 0.0, 15.63203134975311
0.0053435489535331726, -0.017656626179814339, 0, 184.83815002441406, 0.0, 15.614419275460255
0.0053435489535331726, -0.017656626179814339, 0, 184.83815002441406, 0.0, 15.614419275460255
0.0053435489535331726, -0.017656626179814339, 0, 184.83815002441406, 0.0, 15.614419275460255
0.067630425095558167, 0.11555075645446777, 111, 183.86456298828125, 0.059999994933605194, 15.626252030798426
0.067630425095558167, 0.11555075645446777, 111, 183.86456298828125, 0.059999994933605194, 15.626252030798426
0.067630425095558167, 0.11555075645446777, 111, 183.86456298828125, 0.059999994933605194, 15.626252030798426
0.067630425095558167, 0.11555075645446777, 111, 183.86456298828125, 0.059999994933605194, 15.626252030798426
0.067630425095558167, 0.11555075645446777, 111, 183.86456298828125, 0.059999994933605194, 15.626252030798426
-0.1530623733997345, -0.23775450885295868, 108, 175.29702758789063, 0.22200000286102295, 15.626151684176154
-0.1530623733997345, -0.23775450885295868, 108, 175.29702758789063, 0.22200000286102295, 15.626151684176154
-0.1530623733997345, -0.23775450885295868, 108, 160.50216674804688, 0.22200000286102295, 15.626151684176154
-0.1530623733997345, -0.23775450885295868, 108, 160.50216674804688, 0.22200000286102295, 15.626151684176154
-0.1530623733997345, -0.23775450885295868, 108, 160.50216674804688, 0.22200000286102295, 15.626151684176154
-0.1530623733997345, -0.23775450885295868, 108, 160.50216674804688, 0.22200000286102295, 15.626151684176154
0.072621710598468781, 0.12871181964874268, 108, 136.33131408691406, 0.25999999046325684, 15.630091476260002
0.072621710598468781, 0.12871181964874268, 108, 136.33131408691406, 0.25999999046325684, 15.630091476260002
0.072621710598468781, 0.12871181964874268, 108, 114.27957916259766, 0.25999999046325684, 15.630091476260002
0.072621710598468781, 0.12871181964874268, 108, 114.27957916259766, 0.25999999046325684, 15.630091476260002
0.072621710598468781, 0.12871181964874268, 108, 114.27957916259766, 0.25999999046325684, 15.630091476260002
0.58280301094055176, -0.0086101144552230835, 125, 89.992988586425781, 1.0039999485015869, 15.625655351502916
0.58280301094055176, -0.0086101144552230835, 125, 89.992988586425781, 1.0039999485015869, 15.625655351502916
0.58280301094055176, -0.0086101144552230835, 125, 89.992988586425781, 1.0039999485015869, 15.625655351502916
0.58280301094055176, -0.0086101144552230835, 125, 89.992988586425781, 1.0039999485015869, 15.625655351502916
-0.090149268507957458, -0.088460072875022888, 117, 87.012893676757813, 1.1380000114440918, 15.633393676697871
-0.090149268507957458, -0.088460072875022888, 117, 87.012893676757813, 1.1380000114440918, 15.633393676697871
-0.090149268507957458, -0.088460072875022888, 117, 87.012893676757813, 1.1380000114440918, 15.633393676697871
-0.068577967584133148, 0.047004692256450653, 114, 85.286209106445313, 1.1399999856948853, 15.628036671850328
-0.068577967584133148, 0.047004692256450653, 114, 85.286209106445313, 1.1399999856948853, 15.628036671850328
-0.068577967584133148, 0.047004692256450653, 114, 85.356643676757813, 1.1399999856948853, 15.628036671850328
-0.068577967584133148, 0.047004692256450653, 114, 85.356643676757813, 1.1399999856948853, 15.628036671850328
-0.068577967584133148, 0.047004692256450653, 114, 85.356643676757813, 1.1399999856948853, 15.628036671850328
-0.068577967584133148, 0.047004692256450653, 114, 85.356643676757813, 1.1399999856948853, 15.628036671850328
0.0032742731273174286, 0.098874285817146301, 120, 85.4276123046875, 1.1299999952316284, 15.627222468849844
0.0032742731273174286, 0.098874285817146301, 120, 85.4276123046875, 1.1299999952316284, 15.627222468849844
0.0032742731273174286, 0.098874285817146301, 120, 85.4276123046875, 1.1299999952316284, 15.627222468849844
