opt_m_x, opt_m_y, opt_qua, yaw, alt
0.0051079620607197285, -0.017283137887716293, 85, 293.14089965820313, -0.20900000631809235
0.16564993560314178, -0.27722415328025818, 71, 291.32220458984375, -0.17499999701976776
0.12849099934101105, 0.22332972288131714, 68, 291.96026611328125, 0.030999999493360519
-0.056335434317588806, -0.040759291499853134, 95, 292.29931640625, 0.010999999940395355
-0.048902083188295364, -0.0246892049908638, 97, 288.28875732421875, 0.02199999988079071
-0.091565877199172974, -0.096269078552722931, 102, 285.73822021484375, 0.15199999511241913
-0.27316293120384216, -0.03748755156993866, 108, 285.7879638671875, 0.081000000238418579
-0.095026008784770966, -0.016342217102646828, 94, 290.30679321289063, -0.079000003635883331
0.20229768753051758, -0.023159058764576912, 98, 285.798583984375, -0.072999998927116394
-0.93263083696365356, -0.15384127199649811, 61, 283.442138671875, 0.035999998450279236
0.21122050285339355, -0.052098333835601807, 100, 282.3502197265625, -0.33899998664855957
0.060473218560218811, -0.069274663925170898, 98, 282.3380126953125, -0.28799998760223389
-0.40720424056053162, -0.00017410516738891602, 103, 283.58755493164063, -0.13500000536441803
-0.42615592479705811, -0.036649741232395172, 99, 286.48583984375, -0.19200000166893005
-0.34142559766769409, -0.022307783365249634, 105, 285.30087280273438, -0.20299999415874481
-0.2220892608165741, -0.063476324081420898, 106, 285.09048461914063, -0.27099999785423279
-0.26370719075202942, -0.085542932152748108, 103, 285.53790283203125, 0.10700000077486038
-0.30723559856414795, 0.0033637136220932007, 114, 283.781982421875, -0.083999998867511749
-0.48134595155715942, -0.016391322016716003, 106, 280.29730224609375, -0.056000001728534698
-0.44946706295013428, 0.035615112632513046, 104, 283.36019897460938, -0.15199999511241913
-0.36357975006103516, -0.07973964512348175, 98, 280.07022094726563, 0.083999998867511749
-0.503792405128479, -0.046462200582027435, 97, 279.26629638671875, -0.1289999932050705
0.060347869992256165, -0.035776704549789429, 92, 279.51593017578125, 0.02500000037252903
0.25424367189407349, -0.0099834054708480835, 98, 280.793212890625, -0.045000001788139343
0.50439453125, -0.016312666237354279, 104, 280.6483154296875, 0.061999998986721039
0.46467438340187073, -0.038948405534029007, 98, 280.86602783203125, -0.039000000804662704
0.45951223373413086, -0.0034073702991008759, 100, 276.94607543945313, -0.11800000071525574
0.3011687695980072, -0.16138759255409241, 31, 278.73565673828125, -0.045000001788139343
0.51681256294250488, 0.022496223449707031, 110, 274.37173461914063, 0.081000000238418579
0.5111309289932251, 0.0082473801448941231, 115, 272.29843139648438, -0.05000000074505806
0.4375188946723938, -0.0055119991302490234, 99, 271.82241821289063, -0.12399999797344208
0.29522404074668884, -0.1380222886800766, 106, 268.80007934570313, -0.061999998986721039
0.2583039402961731, -0.01531529426574707, 94, 266.1820068359375, -0.016000000759959221
0.53367817401885986, 0.0037627816200256348, 85, 266.10330200195313, -0.016000000759959221
0.42079779505729675, -0.030955091118812561, 96, 263.3226318359375, 0.0080000003799796104
0.60046422481536865, -0.10284869372844696, 104, 264.97122192382813, -0.010999999940395355
0.44210612773895264, -0.11390740424394608, 107, 267.13818359375, 0.36399999260902405
-0.18083474040031433, -0.046040240675210953, 96, 267.37887573242188, 0.14399999380111694
0.14775286614894867, -0.03419775515794754, 96, 264.84384155273438, 0.14399999380111694
0.050739213824272156, -0.03813701868057251, 92, 261.782470703125, 0.33000001311302185
