opt_m_x, opt_m_y, opt_qua, yaw, alt, battery_V
0.008985547348856926, -0.018144175410270691, 0, 0.054980166256427765, 0.0, 15.5796002605206
0.008985547348856926, -0.018144175410270691, 0, 0.05471159890294075, 0.0, 15.5796002605206
0.008985547348856926, -0.018144175410270691, 0, 0.054193433374166489, 0.0, 15.5796002605206
0.008985547348856926, -0.018144175410270691, 0, 0.054193433374166489, 0.0, 15.5796002605206
0.0042563234455883503, -0.018428664654493332, 0, 0.04633374884724617, 0.0, 15.580560620634934
0.0042563234455883503, -0.018428664654493332, 0, 0.15902964770793915, 0.0, 15.580560620634934
-0.43247339129447937, -0.018475115299224854, 84, 1.6219586133956909, 0.46999996900558472, 15.578736836690666
-0.43247339129447937, -0.018475115299224854, 84, 1.6219586133956909, 0.46999996900558472, 15.578736836690666
0.05327674001455307, -0.12336210906505585, 100, 359.66879272460938, 1.1559998989105225, 15.579642566310426
0.05327674001455307, -0.12336210906505585, 100, 358.45819091796875, 1.1559998989105225, 15.579642566310426
-0.039755180478096008, 0.029300987720489502, 97, 0.099799610674381256, 1.1899999380111694, 15.581386004121757
-0.039755180478096008, 0.029300987720489502, 97, 0.099799610674381256, 1.1899999380111694, 15.581386004121757
-0.063493654131889343, -0.16772697865962982, 107, 3.950247049331665, 1.1299999952316284, 15.582032066844164
-0.029955744743347168, 0.66530394554138184, 118, 1.8793911933898926, 1.1099998950958252, 15.583219704504931
0.027588021010160446, 0.51490879058837891, 104, 1.1826404333114624, 1.1299999952316284, 15.579132287058183
0.027588021010160446, 0.51490879058837891, 104, 2.5785367488861084, 1.1299999952316284, 15.579132287058183
-0.054460272192955017, 0.72879874706268311, 89, 2.3353931903839111, 1.1099998950958252, 15.579079836528443
0.0019906237721443176, 0.4760284423828125, 82, 1.5247542858123779, 1.1099998950958252, 15.576248366167626
0.0019906237721443176, 0.4760284423828125, 82, 3.1574723720550537, 1.1099998950958252, 15.576248366167626
0.0019906237721443176, 0.4760284423828125, 82, 3.9293792247772217, 1.1099998950958252, 15.576248366167626
0.016712132841348648, 0.59433794021606445, 73, 2.2632620334625244, 1.0800000429153442, 15.573749483871708
0.016712132841348648, 0.59433794021606445, 73, 3.0714144706726074, 1.0800000429153442, 15.573749483871708
